O3_+_hv_=>_O1D_+_O2.txt
wavelength          200K                225K                250K                275K                300K                
1.67500000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.67790000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.68070000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.68350000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.68630000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.68920000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.69200000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.69490000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.69780000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.70070000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.70360000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.70650000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.70940000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.71230000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.71530000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.71820000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.72120000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.72410000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.72710000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.73010000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.73310000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.73610000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.73910000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.74220000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.74520000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.74830000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.75130000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.75440000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.75750000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.76060000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.76370000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.76680000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.76990000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.77300000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.77620000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.77940000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.78250000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.78570000e+02      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      2.90000000e-01      
1.78890000e+02      2.90793000e-01      2.90793000e-01      2.90793000e-01      2.90793000e-01      2.90793000e-01      
1.79210000e+02      2.95177000e-01      2.95177000e-01      2.95177000e-01      2.95177000e-01      2.95177000e-01      
1.79530000e+02      2.99561000e-01      2.99561000e-01      2.99561000e-01      2.99561000e-01      2.99561000e-01      
1.79860000e+02      3.04082000e-01      3.04082000e-01      3.04082000e-01      3.04082000e-01      3.04082000e-01      
1.80180000e+02      3.08466000e-01      3.08466000e-01      3.08466000e-01      3.08466000e-01      3.08466000e-01      
1.80510000e+02      3.12987000e-01      3.12987000e-01      3.12987000e-01      3.12987000e-01      3.12987000e-01      
1.80830000e+02      3.17371000e-01      3.17371000e-01      3.17371000e-01      3.17371000e-01      3.17371000e-01      
1.81160000e+02      3.21892000e-01      3.21892000e-01      3.21892000e-01      3.21892000e-01      3.21892000e-01      
1.81490000e+02      3.26413000e-01      3.26413000e-01      3.26413000e-01      3.26413000e-01      3.26413000e-01      
1.81820000e+02      3.30934000e-01      3.30934000e-01      3.30934000e-01      3.30934000e-01      3.30934000e-01      
1.82150000e+02      3.35455000e-01      3.35455000e-01      3.35455000e-01      3.35455000e-01      3.35455000e-01      
1.82480000e+02      3.39976000e-01      3.39976000e-01      3.39976000e-01      3.39976000e-01      3.39976000e-01      
1.82820000e+02      3.44634000e-01      3.44634000e-01      3.44634000e-01      3.44634000e-01      3.44634000e-01      
1.83150000e+02      3.49155000e-01      3.49155000e-01      3.49155000e-01      3.49155000e-01      3.49155000e-01      
1.83490000e+02      3.53813000e-01      3.53813000e-01      3.53813000e-01      3.53813000e-01      3.53813000e-01      
1.83820000e+02      3.58334000e-01      3.58334000e-01      3.58334000e-01      3.58334000e-01      3.58334000e-01      
1.84160000e+02      3.62992000e-01      3.62992000e-01      3.62992000e-01      3.62992000e-01      3.62992000e-01      
1.84500000e+02      3.67650000e-01      3.67650000e-01      3.67650000e-01      3.67650000e-01      3.67650000e-01      
1.84840000e+02      3.72308000e-01      3.72308000e-01      3.72308000e-01      3.72308000e-01      3.72308000e-01      
1.85190000e+02      3.77103000e-01      3.77103000e-01      3.77103000e-01      3.77103000e-01      3.77103000e-01      
1.85530000e+02      3.81761000e-01      3.81761000e-01      3.81761000e-01      3.81761000e-01      3.81761000e-01      
1.85870000e+02      3.86419000e-01      3.86419000e-01      3.86419000e-01      3.86419000e-01      3.86419000e-01      
1.86220000e+02      3.91214000e-01      3.91214000e-01      3.91214000e-01      3.91214000e-01      3.91214000e-01      
1.86570000e+02      3.96009000e-01      3.96009000e-01      3.96009000e-01      3.96009000e-01      3.96009000e-01      
1.86920000e+02      4.00804000e-01      4.00804000e-01      4.00804000e-01      4.00804000e-01      4.00804000e-01      
1.87270000e+02      4.05599000e-01      4.05599000e-01      4.05599000e-01      4.05599000e-01      4.05599000e-01      
1.87620000e+02      4.10394000e-01      4.10394000e-01      4.10394000e-01      4.10394000e-01      4.10394000e-01      
1.87970000e+02      4.15189000e-01      4.15189000e-01      4.15189000e-01      4.15189000e-01      4.15189000e-01      
1.88320000e+02      4.19984000e-01      4.19984000e-01      4.19984000e-01      4.19984000e-01      4.19984000e-01      
1.88680000e+02      4.24916000e-01      4.24916000e-01      4.24916000e-01      4.24916000e-01      4.24916000e-01      
1.89040000e+02      4.29848000e-01      4.29848000e-01      4.29848000e-01      4.29848000e-01      4.29848000e-01      
1.89390000e+02      4.34643000e-01      4.34643000e-01      4.34643000e-01      4.34643000e-01      4.34643000e-01      
1.89750000e+02      4.39575000e-01      4.39575000e-01      4.39575000e-01      4.39575000e-01      4.39575000e-01      
1.90110000e+02      4.44507000e-01      4.44507000e-01      4.44507000e-01      4.44507000e-01      4.44507000e-01      
1.90480000e+02      4.49576000e-01      4.49576000e-01      4.49576000e-01      4.49576000e-01      4.49576000e-01      
1.90840000e+02      4.54508000e-01      4.54508000e-01      4.54508000e-01      4.54508000e-01      4.54508000e-01      
1.91200000e+02      4.59440000e-01      4.59440000e-01      4.59440000e-01      4.59440000e-01      4.59440000e-01      
1.91570000e+02      4.64509000e-01      4.64509000e-01      4.64509000e-01      4.64509000e-01      4.64509000e-01      
1.91940000e+02      4.69578000e-01      4.69578000e-01      4.69578000e-01      4.69578000e-01      4.69578000e-01      
1.92310000e+02      4.74647000e-01      4.74647000e-01      4.74647000e-01      4.74647000e-01      4.74647000e-01      
1.92680000e+02      4.79716000e-01      4.79716000e-01      4.79716000e-01      4.79716000e-01      4.79716000e-01      
1.93050000e+02      4.84785000e-01      4.84785000e-01      4.84785000e-01      4.84785000e-01      4.84785000e-01      
1.93420000e+02      4.89854000e-01      4.89854000e-01      4.89854000e-01      4.89854000e-01      4.89854000e-01      
1.93800000e+02      4.95060000e-01      4.95060000e-01      4.95060000e-01      4.95060000e-01      4.95060000e-01      
1.94170000e+02      5.00129000e-01      5.00129000e-01      5.00129000e-01      5.00129000e-01      5.00129000e-01      
1.94550000e+02      5.05335000e-01      5.05335000e-01      5.05335000e-01      5.05335000e-01      5.05335000e-01      
1.94930000e+02      5.10541000e-01      5.10541000e-01      5.10541000e-01      5.10541000e-01      5.10541000e-01      
1.95310000e+02      5.15747000e-01      5.15747000e-01      5.15747000e-01      5.15747000e-01      5.15747000e-01      
1.95690000e+02      5.20953000e-01      5.20953000e-01      5.20953000e-01      5.20953000e-01      5.20953000e-01      
1.96080000e+02      5.26296000e-01      5.26296000e-01      5.26296000e-01      5.26296000e-01      5.26296000e-01      
1.96460000e+02      5.31502000e-01      5.31502000e-01      5.31502000e-01      5.31502000e-01      5.31502000e-01      
1.96850000e+02      5.36845000e-01      5.36845000e-01      5.36845000e-01      5.36845000e-01      5.36845000e-01      
1.97240000e+02      5.42188000e-01      5.42188000e-01      5.42188000e-01      5.42188000e-01      5.42188000e-01      
1.97630000e+02      5.47531000e-01      5.47531000e-01      5.47531000e-01      5.47531000e-01      5.47531000e-01      
1.98020000e+02      5.52874000e-01      5.52874000e-01      5.52874000e-01      5.52874000e-01      5.52874000e-01      
1.98410000e+02      5.58217000e-01      5.58217000e-01      5.58217000e-01      5.58217000e-01      5.58217000e-01      
1.98810000e+02      5.63697000e-01      5.63697000e-01      5.63697000e-01      5.63697000e-01      5.63697000e-01      
1.99200000e+02      5.69040000e-01      5.69040000e-01      5.69040000e-01      5.69040000e-01      5.69040000e-01      
1.99600000e+02      5.74520000e-01      5.74520000e-01      5.74520000e-01      5.74520000e-01      5.74520000e-01      
2.00000000e+02      5.80000000e-01      5.80000000e-01      5.80000000e-01      5.80000000e-01      5.80000000e-01      
2.00400000e+02      5.85480000e-01      5.85480000e-01      5.85480000e-01      5.85480000e-01      5.85480000e-01      
2.00800000e+02      5.90960000e-01      5.90960000e-01      5.90960000e-01      5.90960000e-01      5.90960000e-01      
2.01210000e+02      5.96577000e-01      5.96577000e-01      5.96577000e-01      5.96577000e-01      5.96577000e-01      
2.01610000e+02      6.02057000e-01      6.02057000e-01      6.02057000e-01      6.02057000e-01      6.02057000e-01      
2.02020000e+02      6.07674000e-01      6.07674000e-01      6.07674000e-01      6.07674000e-01      6.07674000e-01      
2.02430000e+02      6.13291000e-01      6.13291000e-01      6.13291000e-01      6.13291000e-01      6.13291000e-01      
2.02840000e+02      6.18908000e-01      6.18908000e-01      6.18908000e-01      6.18908000e-01      6.18908000e-01      
2.03250000e+02      6.24525000e-01      6.24525000e-01      6.24525000e-01      6.24525000e-01      6.24525000e-01      
2.03670000e+02      6.30279000e-01      6.30279000e-01      6.30279000e-01      6.30279000e-01      6.30279000e-01      
2.04080000e+02      6.35896000e-01      6.35896000e-01      6.35896000e-01      6.35896000e-01      6.35896000e-01      
2.04500000e+02      6.41650000e-01      6.41650000e-01      6.41650000e-01      6.41650000e-01      6.41650000e-01      
2.04920000e+02      6.47404000e-01      6.47404000e-01      6.47404000e-01      6.47404000e-01      6.47404000e-01      
2.05340000e+02      6.53158000e-01      6.53158000e-01      6.53158000e-01      6.53158000e-01      6.53158000e-01      
2.05760000e+02      6.58912000e-01      6.58912000e-01      6.58912000e-01      6.58912000e-01      6.58912000e-01      
2.06190000e+02      6.64803000e-01      6.64803000e-01      6.64803000e-01      6.64803000e-01      6.64803000e-01      
2.06610000e+02      6.70557000e-01      6.70557000e-01      6.70557000e-01      6.70557000e-01      6.70557000e-01      
2.07040000e+02      6.76448000e-01      6.76448000e-01      6.76448000e-01      6.76448000e-01      6.76448000e-01      
2.07470000e+02      6.82339000e-01      6.82339000e-01      6.82339000e-01      6.82339000e-01      6.82339000e-01      
2.07900000e+02      6.88230000e-01      6.88230000e-01      6.88230000e-01      6.88230000e-01      6.88230000e-01      
2.08330000e+02      6.94121000e-01      6.94121000e-01      6.94121000e-01      6.94121000e-01      6.94121000e-01      
2.08770000e+02      7.00149000e-01      7.00149000e-01      7.00149000e-01      7.00149000e-01      7.00149000e-01      
2.09210000e+02      7.06177000e-01      7.06177000e-01      7.06177000e-01      7.06177000e-01      7.06177000e-01      
2.09640000e+02      7.12068000e-01      7.12068000e-01      7.12068000e-01      7.12068000e-01      7.12068000e-01      
2.10080000e+02      7.18096000e-01      7.18096000e-01      7.18096000e-01      7.18096000e-01      7.18096000e-01      
2.10530000e+02      7.24261000e-01      7.24261000e-01      7.24261000e-01      7.24261000e-01      7.24261000e-01      
2.10970000e+02      7.30289000e-01      7.30289000e-01      7.30289000e-01      7.30289000e-01      7.30289000e-01      
2.11420000e+02      7.36454000e-01      7.36454000e-01      7.36454000e-01      7.36454000e-01      7.36454000e-01      
2.11860000e+02      7.42482000e-01      7.42482000e-01      7.42482000e-01      7.42482000e-01      7.42482000e-01      
2.12310000e+02      7.48647000e-01      7.48647000e-01      7.48647000e-01      7.48647000e-01      7.48647000e-01      
2.12770000e+02      7.54949000e-01      7.54949000e-01      7.54949000e-01      7.54949000e-01      7.54949000e-01      
2.13220000e+02      7.61114000e-01      7.61114000e-01      7.61114000e-01      7.61114000e-01      7.61114000e-01      
2.13680000e+02      7.67416000e-01      7.67416000e-01      7.67416000e-01      7.67416000e-01      7.67416000e-01      
2.14130000e+02      7.73581000e-01      7.73581000e-01      7.73581000e-01      7.73581000e-01      7.73581000e-01      
2.14590000e+02      7.79883000e-01      7.79883000e-01      7.79883000e-01      7.79883000e-01      7.79883000e-01      
2.15050000e+02      7.86185000e-01      7.86185000e-01      7.86185000e-01      7.86185000e-01      7.86185000e-01      
2.15520000e+02      7.92624000e-01      7.92624000e-01      7.92624000e-01      7.92624000e-01      7.92624000e-01      
2.15980000e+02      7.98926000e-01      7.98926000e-01      7.98926000e-01      7.98926000e-01      7.98926000e-01      
2.16450000e+02      8.05365000e-01      8.05365000e-01      8.05365000e-01      8.05365000e-01      8.05365000e-01      
2.16920000e+02      8.11804000e-01      8.11804000e-01      8.11804000e-01      8.11804000e-01      8.11804000e-01      
2.17390000e+02      8.18243000e-01      8.18243000e-01      8.18243000e-01      8.18243000e-01      8.18243000e-01      
2.17860000e+02      8.24682000e-01      8.24682000e-01      8.24682000e-01      8.24682000e-01      8.24682000e-01      
2.18340000e+02      8.31258000e-01      8.31258000e-01      8.31258000e-01      8.31258000e-01      8.31258000e-01      
2.18820000e+02      8.37834000e-01      8.37834000e-01      8.37834000e-01      8.37834000e-01      8.37834000e-01      
2.19300000e+02      8.44410000e-01      8.44410000e-01      8.44410000e-01      8.44410000e-01      8.44410000e-01      
2.19780000e+02      8.50986000e-01      8.50986000e-01      8.50986000e-01      8.50986000e-01      8.50986000e-01      
2.20260000e+02      8.57562000e-01      8.57562000e-01      8.57562000e-01      8.57562000e-01      8.57562000e-01      
2.20750000e+02      8.64275000e-01      8.64275000e-01      8.64275000e-01      8.64275000e-01      8.64275000e-01      
2.21240000e+02      8.70988000e-01      8.70988000e-01      8.70988000e-01      8.70988000e-01      8.70988000e-01      
2.21730000e+02      8.77701000e-01      8.77701000e-01      8.77701000e-01      8.77701000e-01      8.77701000e-01      
2.22220000e+02      8.84414000e-01      8.84414000e-01      8.84414000e-01      8.84414000e-01      8.84414000e-01      
2.22720000e+02      8.91264000e-01      8.91264000e-01      8.91264000e-01      8.91264000e-01      8.91264000e-01      
2.23210000e+02      8.97977000e-01      8.97977000e-01      8.97977000e-01      8.97977000e-01      8.97977000e-01      
2.23710000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.24220000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.24720000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.25230000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.25730000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.26240000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.26760000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.27270000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.27790000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.28310000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.28830000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.29360000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.29890000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.30410000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.30950000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.31480000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.32020000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.32560000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.33100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.33640000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.34190000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.34740000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.35290000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.35850000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.36410000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.36970000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.37530000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.38100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.38660000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.39230000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.39810000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.40380000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.40960000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.41550000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.42130000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.42720000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.43310000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.43900000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.44500000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.45100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.45700000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.46310000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.46910000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.47520000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.48140000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.48760000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.49380000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.50000000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.50630000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.51260000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.51890000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.52530000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.53160000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.53810000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.54450000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.55100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.55750000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.56410000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.57070000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.57730000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.58400000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.59070000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.59740000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.60420000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.61100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.61780000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.62470000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.63160000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.63850000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.64550000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.65250000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.65960000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.66670000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.67380000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.68100000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.68820000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.69540000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.70270000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.71000000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.71740000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.72480000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.73220000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.73970000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.74730000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.75480000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.76240000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.77010000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.77780000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.78550000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.79330000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.80110000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.80900000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.81690000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.82490000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.83290000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.84090000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.84900000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.85710000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.86530000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.87360000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.88180000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.89020000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
2.89860000e+02      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      9.00000000e-01      
